"year","month","day","hour","variable","lat","lon","depth","depthFrac"
2019,9,4,14,"v",46.32025,-124.10332,50,-999
2019,9,4,14,"v",46.31587,-124.09649,50,-999
2019,9,4,14,"v",46.31115,-124.0922,50,-999
2019,9,4,14,"v",46.308359,-124.09866,50,-999
2019,9,4,19,"v",46.22606,-124.13284,50,-999
2019,9,5,20,"v",46.20276,-123.94066,50,-999
2019,9,8,0,"v",46.26602,-123.4583,50,-999
2019,9,8,1,"v",46.26602,-123.4583,50,-999
2020,8,3,2,"v",48.62109,-124.95328,50,-999
2020,8,3,3,"v",48.62109,-124.95328,50,-999
2020,8,4,22,"v",48.37639,-123.92555,50,-999
2020,8,7,6,"v",48.73885,-123.2556,50,-999
2020,8,7,7,"v",48.73885,-123.2556,50,-999
2020,8,18,2,"v",49.1928,-123.34647,50,-999
2020,8,18,3,"v",49.1928,-123.34647,50,-999
2020,8,21,6,"v",49.1928,-123.34647,50,-999
2020,8,28,13,"v",49.20845,-122.70679,50,-999
2020,8,28,18,"v",49.20155,-122.59584,50,-999
2020,8,28,18,"v",49.20359,-122.59015,50,-999
2020,8,29,11,"v",49.12326,-122.30035,50,-999
2020,8,29,12,"v",49.12326,-122.30035,50,-999
2020,8,29,12,"v",49.12902,-122.29969,50,-999
2020,8,29,13,"v",49.12902,-122.29969,50,-999
2020,7,30,0,"v",48.62109,-124.95328,50,-999
2020,7,30,1,"v",48.59303,-124.96535,50,-999
2020,7,30,2,"v",48.59303,-124.96535,50,-999
2020,7,30,4,"v",48.56492,-124.98418,50,-999
2020,7,30,12,"v",48.49719,-125.01698,50,-999
2020,8,27,11,"v",46.49191,-124.15665,50,-999
2020,8,28,8,"v",46.2731,-124.12823,50,-999
2020,8,28,9,"v",46.2731,-124.12823,50,-999
2020,8,29,3,"v",46.28328,-124.19144,50,-999
2020,8,29,4,"v",46.28328,-124.19144,50,-999
2020,8,29,4,"v",46.28532,-124.20409,50,-999
2020,8,30,3,"v",46.20806,-123.76891,50,-999
2020,7,10,3,"v",48.56492,-124.98418,50,-999
2020,7,10,4,"v",48.56492,-124.98418,50,-999
2020,7,11,3,"v",48.50506,-124.51636,50,-999
2020,7,12,4,"v",48.2735,-124.0536,50,-999
2020,7,12,4,"v",48.2789,-124.0469,50,-999
2020,7,12,4,"v",48.273503,-124.053648,50,-999
2020,7,12,5,"v",48.2735,-124.0536,50,-999
2020,7,12,5,"v",48.273503,-124.053648,50,-999
2020,7,12,7,"v",48.224645,-124.114072,50,-999
2020,7,12,7,"v",48.2246,-124.1141,50,-999
2020,7,12,7,"v",48.2302,-124.1072,50,-999
2020,7,12,7,"v",48.23017,-124.107242,50,-999
2020,7,12,13,"v",48.273503,-124.053648,50,-999
2020,7,12,13,"v",48.2735,-124.0536,50,-999
2020,7,12,13,"v",48.278858,-124.046888,50,-999
2020,7,12,13,"v",48.2789,-124.0469,50,-999
2020,7,12,14,"v",48.2789,-124.0469,50,-999
2020,7,12,14,"v",48.2735,-124.0536,50,-999
2020,7,12,14,"v",48.273503,-124.053648,50,-999
2020,7,12,14,"v",48.278858,-124.046888,50,-999
2020,7,12,14,"v",48.2844,-124.0405,50,-999
2020,7,12,14,"v",48.284373,-124.040453,50,-999
2020,7,13,12,"v",48.305903,-124.013505,50,-999
2020,7,13,12,"v",48.3059,-124.0133,50,-999
2020,7,13,12,"v",48.311372,-124.006763,50,-999
2020,7,13,12,"v",48.3115,-124.0069,50,-999
2020,7,13,12,"v",48.300465,-124.020237,50,-999
2020,7,13,13,"v",48.3059,-124.0133,50,-999
2020,7,13,13,"v",48.3115,-124.0069,50,-999
2020,7,13,13,"v",48.300465,-124.020237,50,-999
2020,7,13,13,"v",48.311372,-124.006763,50,-999
2020,7,13,13,"v",48.3006,-124.0202,50,-999
2020,7,13,13,"v",48.305903,-124.013505,50,-999
2020,7,13,14,"v",48.3168,-124.0002,50,-999
2020,7,13,14,"v",48.316762,-123.9999,50,-999
2020,7,13,15,"v",48.316762,-123.9999,50,-999
2020,7,13,15,"v",48.3168,-124.0002,50,-999
2020,7,14,7,"v",48.316762,-123.9999,50,-999
2020,7,14,7,"v",48.3115,-124.0069,50,-999
2020,7,14,7,"v",48.3168,-124.0002,50,-999
2020,7,14,7,"v",48.311372,-124.006763,50,-999
2020,7,11,15,"v",48.58201,-124.91919,50,-999
2020,7,13,2,"v",48.3168,-124.0002,50,-999
2020,7,13,2,"v",48.316762,-123.9999,50,-999
2020,7,13,2,"v",48.3222,-123.9934,50,-999
2020,7,21,1,"v",48.224645,-124.114072,50,-999
2020,7,21,2,"v",48.224645,-124.114072,50,-999
2020,7,21,2,"v",48.2246,-124.1141,50,-999
2020,7,21,21,"v",48.316762,-123.9999,50,-999
2020,7,21,21,"v",48.3115,-124.0069,50,-999
2020,7,21,21,"v",48.3168,-124.0002,50,-999
2020,7,21,21,"v",48.311372,-124.006763,50,-999
2020,7,22,17,"v",48.224645,-124.114072,50,-999
2020,7,22,17,"v",48.2246,-124.1141,50,-999
2020,7,22,17,"v",48.2302,-124.1072,50,-999
2020,7,22,17,"v",48.23017,-124.107242,50,-999
2020,7,23,13,"v",48.300465,-124.020237,50,-999
2020,7,23,13,"v",48.3006,-124.0202,50,-999
2020,7,23,13,"v",48.305903,-124.013505,50,-999
2020,7,23,13,"v",48.3059,-124.0133,50,-999
2020,7,23,13,"v",48.295103,-124.027068,50,-999
2020,7,23,13,"v",48.2952,-124.0269,50,-999
2020,7,23,14,"v",48.300465,-124.020237,50,-999
2020,7,23,14,"v",48.295103,-124.027068,50,-999
2020,7,23,14,"v",48.2952,-124.0269,50,-999
2020,7,23,17,"v",48.23017,-124.107242,50,-999
2020,7,23,17,"v",48.2302,-124.1072,50,-999
2020,7,23,17,"v",48.2246,-124.1141,50,-999
2020,7,23,17,"v",48.224645,-124.114072,50,-999
2020,7,23,17,"v",48.241,-124.0938,50,-999
2020,7,23,17,"v",48.240975,-124.093772,50,-999
2020,7,24,17,"v",48.37639,-123.92555,50,-999
2020,7,24,17,"v",48.37083,-123.93277,50,-999
2020,7,28,3,"v",48.2302,-124.1072,50,-999
2020,7,28,3,"v",48.23017,-124.107242,50,-999
2020,8,1,6,"v",48.0732,-122.6659,50,-999
2020,8,1,6,"v",48.0734,-122.677,50,-999
2020,8,1,6,"v",48.0732,-122.6714,50,-999
2020,8,1,7,"v",48.0734,-122.677,50,-999
2020,8,1,7,"v",48.0732,-122.6714,50,-999
2020,8,1,7,"v",48.0732,-122.6659,50,-999
2020,8,1,7,"v",48.0733,-122.6814,50,-999
2020,8,1,7,"v",48.0701,-122.6605,50,-999
2020,8,1,10,"v",48.0699,-122.6453,50,-999
2020,8,1,10,"v",48.0698,-122.6508,50,-999
2020,8,1,10,"v",47.744285,-122.4666547,50,-999
2020,8,1,10,"v",48.073,-122.6551,50,-999
2020,8,1,10,"v",48.07,-122.6394,50,-999
2020,8,3,5,"v",48.246313,-124.087122,50,-999
2020,8,3,5,"v",48.2518,-124.0802,50,-999
2020,8,14,19,"v",46.20806,-123.76891,50,-999
2020,8,15,16,"v",46.20806,-123.76891,50,-999
2020,8,16,8,"v",46.20806,-123.76891,50,-999
2020,8,16,9,"v",46.20806,-123.76891,50,-999
2020,8,17,12,"v",46.20806,-123.76891,50,-999
2020,8,17,22,"v",46.26602,-123.4583,50,-999
2020,8,18,13,"v",46.26602,-123.4583,50,-999
2020,8,18,14,"v",46.26602,-123.4583,50,-999
2020,8,18,15,"v",46.26602,-123.4583,50,-999
2020,8,16,22,"v",48.28982,-124.03385,50,-999
2020,8,16,22,"v",48.2952,-124.0269,50,-999
2020,8,16,23,"v",48.295103,-124.027068,50,-999
2020,8,16,23,"v",48.28982,-124.03385,50,-999
2020,8,17,12,"v",48.224645,-124.114072,50,-999
2020,8,17,12,"v",48.2246,-124.1141,50,-999
2020,8,23,10,"v",46.49191,-124.13068,50,-999
2020,8,8,15,"v",46.27514,-124.14087,50,-999
2020,8,9,7,"v",46.29343,-124.25467,50,-999
2020,8,9,8,"v",46.29343,-124.25467,50,-999
2020,8,10,3,"v",46.2731,-124.12823,50,-999
2020,8,10,3,"v",46.27514,-124.14087,50,-999
2020,8,10,4,"v",46.27514,-124.14087,50,-999
2020,8,10,4,"v",46.27718,-124.15351,50,-999
2020,8,10,10,"v",46.27718,-124.15351,50,-999
2020,8,13,20,"v",46.20806,-123.76891,50,-999
2020,8,16,12,"v",46.20806,-123.76891,50,-999
2020,8,18,6,"v",46.20806,-123.76891,50,-999
2020,8,18,22,"v",46.20806,-123.76891,50,-999
2020,8,19,20,"v",46.26602,-123.4583,50,-999
2020,8,31,20,"v",48.62109,-124.95328,50,-999
2020,8,31,21,"v",48.62109,-124.95328,50,-999
2020,9,4,11,"v",46.49186,-124.24786,50,-999
2020,8,2,15,"v",46.4917,-124.36511,50,-999
2020,8,2,15,"v",46.49172,-124.35209,50,-999
2020,8,2,16,"v",46.4917,-124.36511,50,-999
2020,8,3,10,"v",46.27922,-124.16616,50,-999
2020,8,3,11,"v",46.27922,-124.16616,50,-999
2020,7,23,22,"v",48.3277,-123.9866,50,-999
2020,7,23,22,"v",48.327872,-123.986564,50,-999
2020,7,23,22,"v",48.3222,-123.9934,50,-999
2020,7,24,18,"v",48.2246,-124.1141,50,-999
2020,7,24,18,"v",48.224645,-124.114072,50,-999
2020,7,25,1,"v",48.224645,-124.114072,50,-999
2020,7,25,1,"v",48.2246,-124.1141,50,-999
2020,7,25,1,"v",48.23017,-124.107242,50,-999
2020,7,25,1,"v",48.2302,-124.1072,50,-999
2020,7,25,2,"v",48.23017,-124.107242,50,-999
2020,7,26,0,"v",48.37639,-123.92555,50,-999
2020,7,26,0,"v",48.37083,-123.93277,50,-999
2020,7,26,1,"v",48.37639,-123.92555,50,-999
2020,7,26,1,"v",48.365277,-123.939722,50,-999
2020,7,26,1,"v",48.37083,-123.93277,50,-999
2020,7,26,13,"v",48.268098,-124.060348,50,-999
2020,7,26,13,"v",48.2681,-124.0603,50,-999
2020,7,26,13,"v",48.2735,-124.0536,50,-999
2020,7,26,13,"v",48.273503,-124.053648,50,-999
2020,7,26,21,"v",48.224645,-124.114072,50,-999
2020,7,26,21,"v",48.2246,-124.1141,50,-999
2020,7,26,21,"v",48.2302,-124.1072,50,-999
2020,7,26,21,"v",48.23017,-124.107242,50,-999
2020,7,26,22,"v",48.23017,-124.107242,50,-999
2020,7,26,22,"v",48.2302,-124.1072,50,-999
2020,7,26,23,"v",48.23017,-124.107242,50,-999
2020,7,26,23,"v",48.2302,-124.1072,50,-999
2020,7,28,20,"v",48.37639,-123.92555,50,-999
2020,7,30,3,"v",48.37639,-123.92555,50,-999
2020,8,1,8,"v",48.2355,-124.1005,50,-999
2020,8,1,8,"v",48.235522,-124.100512,50,-999
2020,8,1,8,"v",48.241,-124.0938,50,-999
2020,8,1,8,"v",48.240975,-124.093772,50,-999
2020,8,2,20,"v",48.224645,-124.114072,50,-999
2020,8,2,20,"v",48.2246,-124.1141,50,-999
2020,8,3,18,"v",48.37639,-123.92555,50,-999
2020,8,3,18,"v",48.37083,-123.93277,50,-999
2020,8,11,1,"v",46.49191,-124.18271,50,-999
2020,8,11,9,"v",46.28532,-124.20409,50,-999
2020,8,11,10,"v",46.28532,-124.20409,50,-999
2020,8,11,10,"v",46.28328,-124.19144,50,-999
2020,8,11,11,"v",46.28125,-124.1788,50,-999
2020,8,11,11,"v",46.28328,-124.19144,50,-999
2020,8,11,11,"v",46.27922,-124.16616,50,-999
2020,8,11,12,"v",46.2731,-124.12823,50,-999
2020,8,11,13,"v",46.2731,-124.12823,50,-999
2020,8,26,0,"v",46.26602,-123.4583,50,-999
2020,8,26,1,"v",46.26602,-123.4583,50,-999
2020,7,10,3,"v",48.62109,-124.95328,50,-999
2020,7,10,23,"v",48.55187,-125.00738,50,-999
2020,7,11,0,"v",48.55187,-125.00738,50,-999
2020,7,11,1,"v",48.55187,-125.00738,50,-999
2020,7,11,2,"v",48.55187,-125.00738,50,-999
2020,7,11,3,"v",48.55187,-125.00738,50,-999
2020,7,11,16,"v",48.56492,-124.98418,50,-999
2020,7,11,17,"v",48.56492,-124.98418,50,-999
2020,7,11,18,"v",48.56492,-124.98418,50,-999
2020,7,11,19,"v",48.56492,-124.98418,50,-999
2020,7,11,20,"v",48.56492,-124.98418,50,-999
2020,7,11,21,"v",48.56492,-124.98418,50,-999
2020,7,12,0,"v",48.56492,-124.98418,50,-999
2020,7,12,1,"v",48.56492,-124.98418,50,-999
2020,7,12,2,"v",48.55306,-124.935,50,-999
2020,7,12,3,"v",48.55306,-124.935,50,-999
2020,7,29,2,"v",46.27922,-124.16616,50,-999
2020,7,29,2,"v",46.27718,-124.15351,50,-999
2020,7,29,17,"v",46.28532,-124.20409,50,-999
2020,7,29,18,"v",46.28532,-124.20409,50,-999
2020,7,30,3,"v",46.28532,-124.20409,50,-999
2020,7,30,4,"v",46.28532,-124.20409,50,-999
2020,7,30,17,"v",46.28125,-124.1788,50,-999
2020,7,30,18,"v",46.28125,-124.1788,50,-999
2020,7,31,14,"v",46.49182,-124.28694,50,-999
2020,7,31,15,"v",46.49182,-124.28694,50,-999
2020,7,31,15,"v",46.49184,-124.27391,50,-999
2020,7,31,15,"v",46.49185,-124.26088,50,-999
2020,7,31,16,"v",46.49185,-124.26088,50,-999
2020,7,31,23,"v",46.49191,-124.15665,50,-999
2020,7,31,23,"v",46.49191,-124.16968,50,-999
2020,8,1,0,"v",46.49191,-124.16968,50,-999
2020,8,1,12,"v",46.28532,-124.20409,50,-999
2020,8,1,12,"v",46.28328,-124.19144,50,-999
2020,8,1,13,"v",46.28328,-124.19144,50,-999
2020,8,20,5,"v",46.26602,-123.4583,50,-999
2020,8,20,6,"v",46.26602,-123.4583,50,-999
2020,8,20,7,"v",46.26602,-123.4583,50,-999
2020,8,20,8,"v",46.26602,-123.4583,50,-999
2020,8,20,9,"v",46.26602,-123.4583,50,-999
2020,8,20,10,"v",46.26602,-123.4583,50,-999
2020,8,20,11,"v",46.26602,-123.4583,50,-999
2020,8,20,12,"v",46.26602,-123.4583,50,-999
2020,8,20,13,"v",46.26602,-123.4583,50,-999
2020,8,20,14,"v",46.26602,-123.4583,50,-999
2020,8,26,8,"v",46.4918,-124.29997,50,-999
2020,8,29,20,"v",46.20806,-123.76891,50,-999
2020,8,29,21,"v",46.20806,-123.76891,50,-999
2020,8,30,16,"v",46.26602,-123.4583,50,-999
2020,8,30,17,"v",46.26602,-123.4583,50,-999
2020,7,9,1,"v",48.39655,-124.1329,50,-999
2020,7,9,4,"v",48.3277,-123.9866,50,-999
2020,7,9,4,"v",48.327872,-123.986564,50,-999
2020,7,9,5,"v",48.327872,-123.986564,50,-999
2020,7,9,5,"v",48.3277,-123.9866,50,-999
2020,7,9,6,"v",48.3222,-123.9934,50,-999
2020,7,9,6,"v",48.316762,-123.9999,50,-999
2020,7,9,6,"v",48.3168,-124.0002,50,-999
2020,7,9,6,"v",48.311372,-124.006763,50,-999
2020,7,9,6,"v",48.3115,-124.0069,50,-999
2020,7,9,7,"v",48.3115,-124.0069,50,-999
2020,7,9,7,"v",48.311372,-124.006763,50,-999
2020,7,9,7,"v",48.305903,-124.013505,50,-999
2020,7,9,7,"v",48.300465,-124.020237,50,-999
2020,7,9,7,"v",48.3006,-124.0202,50,-999
2020,7,9,7,"v",48.3059,-124.0133,50,-999
2020,7,9,8,"v",48.295103,-124.027068,50,-999
2020,7,9,8,"v",48.2952,-124.0269,50,-999
2020,9,11,6,"v",46.49191,-124.15665,50,-999
2020,9,11,7,"v",46.49191,-124.15665,50,-999
2020,9,11,7,"v",46.49191,-124.14362,50,-999
2020,9,11,8,"v",46.49191,-124.15665,50,-999
2020,9,11,8,"v",46.49191,-124.14362,50,-999
2020,9,11,9,"v",46.49191,-124.14362,50,-999
2020,9,11,10,"v",46.49191,-124.14362,50,-999
2020,7,29,4,"v",46.20806,-123.76891,50,-999
2020,7,29,19,"v",46.26602,-123.4583,50,-999
2020,7,7,23,"v",48.52805,-125.00198,50,-999
2020,7,14,14,"v",46.26602,-123.4583,50,-999
2020,7,14,15,"v",46.26602,-123.4583,50,-999
2020,7,18,0,"v",48.241,-124.0938,50,-999
2020,7,18,0,"v",48.2355,-124.1005,50,-999
2020,7,18,0,"v",48.240975,-124.093772,50,-999
2020,7,18,0,"v",48.235522,-124.100512,50,-999
2020,7,22,4,"v",48.49517,-123.19333,50,-999
2020,7,22,5,"v",48.49517,-123.19333,50,-999
2020,7,25,23,"v",48.0731,-122.622,50,-999
2020,7,27,2,"v",47.7484,-122.4369,50,-999
2020,7,27,2,"v",47.7465,-122.4396,50,-999
2020,7,27,3,"v",47.7484,-122.4369,50,-999
2020,7,27,3,"v",47.7465,-122.4396,50,-999
2020,7,27,3,"v",47.7464,-122.4439,50,-999
2020,7,27,3,"v",47.7465,-122.4304,50,-999
2020,7,27,4,"v",47.7465,-122.4304,50,-999
2020,7,27,4,"v",47.7484,-122.4369,50,-999
2020,7,27,9,"v",47.7465,-122.4532,50,-999
2020,7,27,9,"v",47.7465,-122.4485,50,-999
2020,7,27,9,"v",47.7465,-122.4396,50,-999
2020,7,27,9,"v",47.7464,-122.4439,50,-999
2020,7,27,9,"v",47.7484,-122.4369,50,-999
2020,7,27,9,"v",47.7465,-122.4304,50,-999
2020,7,27,10,"v",47.7465,-122.4396,50,-999
2020,7,27,10,"v",47.7464,-122.4439,50,-999
2020,7,27,10,"v",47.7484,-122.4369,50,-999
2020,7,27,10,"v",47.7465,-122.4485,50,-999
2020,7,27,10,"v",47.7465,-122.4304,50,-999
2020,7,27,11,"v",47.7465,-122.4304,50,-999
2020,7,27,11,"v",47.7465,-122.4396,50,-999
2020,7,27,11,"v",47.7484,-122.4369,50,-999
2020,7,27,11,"v",47.7464,-122.4439,50,-999
2020,7,27,11,"v",47.74547,-122.41756,50,-999
2020,7,27,12,"v",47.74547,-122.41756,50,-999
2020,7,27,12,"v",47.7466,-122.41267,50,-999
2020,7,27,12,"v",47.7466,-122.3944,50,-999
2020,7,27,12,"v",47.7466,-122.399,50,-999
2020,7,27,12,"v",47.7464,-122.4039,50,-999
2020,7,27,13,"v",47.7464,-122.4039,50,-999
2020,7,27,13,"v",47.7466,-122.399,50,-999
2020,7,27,13,"v",47.7433,-122.4071,50,-999
2020,8,3,16,"v",48.0701,-122.6605,50,-999
2020,8,3,16,"v",48.0732,-122.6659,50,-999
2020,8,4,20,"v",48.30078333,-123.3906167,50,-999
2020,8,4,21,"v",48.30078333,-123.3906167,50,-999
2020,8,5,16,"v",48.3385,-123.9731,50,-999
2020,8,5,17,"v",48.3385,-123.9731,50,-999
2020,8,5,20,"v",48.39655,-124.1329,50,-999
2020,8,5,21,"v",48.39655,-124.1329,50,-999
2020,8,5,23,"v",48.39655,-124.1329,50,-999
2020,8,6,4,"v",48.355875,-124.2150933,50,-999
2020,8,7,5,"v",48.55306,-124.935,50,-999
2020,8,11,4,"v",48.257217,-124.073665,50,-999
2020,8,11,4,"v",48.2572,-124.0737,50,-999
2020,8,11,4,"v",48.2626,-124.0669,50,-999
2020,8,11,4,"v",48.262582,-124.066922,50,-999
2020,8,11,5,"v",48.262582,-124.066922,50,-999
2020,8,11,5,"v",48.2626,-124.0669,50,-999
2020,8,11,5,"v",48.2681,-124.0603,50,-999
2020,8,11,5,"v",48.268098,-124.060348,50,-999
2020,8,11,6,"v",48.2681,-124.0603,50,-999
2020,8,11,6,"v",48.2626,-124.0669,50,-999
2020,8,11,6,"v",48.262582,-124.066922,50,-999
2020,8,11,6,"v",48.268098,-124.060348,50,-999
2020,8,11,6,"v",48.2735,-124.0536,50,-999
2020,8,11,6,"v",48.273503,-124.053648,50,-999
2020,8,11,15,"v",48.289725,-124.033667,50,-999
2020,8,11,15,"v",48.284373,-124.040453,50,-999
2020,8,11,15,"v",48.28982,-124.03385,50,-999
2020,8,11,15,"v",48.2844,-124.0405,50,-999
2020,8,15,3,"v",48.0732,-122.6659,50,-999
2020,8,15,3,"v",48.0734,-122.677,50,-999
2020,8,15,3,"v",48.0732,-122.6714,50,-999
2020,8,15,4,"v",48.0732,-122.6659,50,-999
2020,8,15,4,"v",48.0732,-122.6714,50,-999
2020,8,15,4,"v",48.0734,-122.677,50,-999
2020,8,15,4,"v",48.0701,-122.6605,50,-999
2020,8,15,11,"v",48.0731,-122.6329,50,-999
2020,8,15,11,"v",48.0729,-122.6265,50,-999
2020,8,15,11,"v",48.0731,-122.622,50,-999
2020,8,15,14,"v",48.0731,-122.622,50,-999
2020,8,15,15,"v",48.0731,-122.622,50,-999
2020,8,16,15,"v",47.7466,-122.3944,50,-999
2020,8,16,15,"v",47.7466,-122.399,50,-999
2020,7,7,19,"v",48.94712,-125.68127,50,-999
2020,7,7,21,"v",48.98398,-125.69403,50,-999
2020,7,8,0,"v",48.98398,-125.69403,50,-999
2020,7,8,5,"v",48.95955,-125.76558,50,-999
2020,7,14,22,"v",48.95955,-125.76558,50,-999
2020,7,14,23,"v",48.95955,-125.76558,50,-999
2020,7,20,16,"v",48.89074,-125.78891,50,-999
2020,7,20,17,"v",48.89074,-125.78891,50,-999
2020,7,20,18,"v",48.89074,-125.78891,50,-999
2020,7,20,19,"v",48.89074,-125.78891,50,-999
2020,7,20,20,"v",48.89074,-125.78891,50,-999
2020,7,20,21,"v",48.89074,-125.78891,50,-999
2020,7,20,23,"v",48.89074,-125.78891,50,-999
2020,7,21,20,"v",48.89074,-125.78891,50,-999
2020,7,24,19,"v",48.92035,-125.80581,50,-999
2020,7,24,21,"v",48.92035,-125.80581,50,-999
2020,7,25,15,"v",48.89074,-125.78891,50,-999
2020,7,27,18,"v",48.89074,-125.78891,50,-999
2020,7,27,19,"v",48.89074,-125.78891,50,-999
2020,7,27,20,"v",48.89074,-125.78891,50,-999
2020,7,28,9,"v",48.89074,-125.78891,50,-999
2020,7,28,10,"v",48.89074,-125.78891,50,-999
2020,7,29,22,"v",48.92035,-125.80581,50,-999
2020,7,29,23,"v",48.92035,-125.80581,50,-999
2020,8,2,4,"v",48.92035,-125.80581,50,-999
2020,8,2,11,"v",48.92206,-125.72916,50,-999
2020,8,2,13,"v",48.95955,-125.76558,50,-999
2020,8,3,22,"v",48.95955,-125.76558,50,-999
2020,8,12,18,"v",48.89074,-125.78891,50,-999
2020,8,13,13,"v",48.90112,-125.84595,50,-999
2020,8,13,14,"v",48.90112,-125.84595,50,-999
2020,8,13,19,"v",48.90112,-125.84595,50,-999
2020,8,13,20,"v",48.90112,-125.84595,50,-999
2020,8,13,21,"v",48.90112,-125.84595,50,-999
2020,8,14,10,"v",48.89074,-125.78891,50,-999
2020,8,14,20,"v",48.90112,-125.84595,50,-999
2020,8,14,23,"v",48.89074,-125.78891,50,-999
2020,8,15,13,"v",48.90112,-125.84595,50,-999
2020,8,15,14,"v",48.90112,-125.84595,50,-999
2020,8,15,15,"v",48.90112,-125.84595,50,-999
2020,8,15,17,"v",48.90112,-125.84595,50,-999
2020,8,15,18,"v",48.90112,-125.84595,50,-999
2020,8,15,19,"v",48.90112,-125.84595,50,-999
2020,8,15,20,"v",48.90112,-125.84595,50,-999
2020,8,15,21,"v",48.90112,-125.84595,50,-999
2020,8,15,22,"v",48.90112,-125.84595,50,-999
2020,8,16,16,"v",48.90112,-125.84595,50,-999
2020,8,16,17,"v",48.90112,-125.84595,50,-999
2020,8,16,18,"v",48.90112,-125.84595,50,-999
2020,8,16,19,"v",48.90112,-125.84595,50,-999
2020,8,16,20,"v",48.90112,-125.84595,50,-999
2020,8,16,21,"v",48.90112,-125.84595,50,-999
2020,8,16,22,"v",48.90112,-125.84595,50,-999
2020,8,22,14,"v",48.92035,-125.80581,50,-999
2020,8,22,17,"v",48.92035,-125.80581,50,-999
2020,8,22,18,"v",48.92035,-125.80581,50,-999
2020,8,22,23,"v",48.92035,-125.80581,50,-999
2020,8,23,0,"v",48.89074,-125.78891,50,-999
2020,7,9,13,"v",48.92035,-125.80581,50,-999
2020,7,9,14,"v",48.92035,-125.80581,50,-999
2020,7,9,23,"v",48.98398,-125.69403,50,-999
2020,7,10,7,"v",48.94712,-125.68127,50,-999
2020,7,10,8,"v",48.94712,-125.68127,50,-999
2020,7,11,7,"v",48.89074,-125.78891,50,-999
2020,7,12,15,"v",48.89074,-125.78891,50,-999
2020,7,12,17,"v",48.92035,-125.80581,50,-999
2020,7,13,1,"v",48.95955,-125.76558,50,-999
2020,7,13,2,"v",48.95955,-125.76558,50,-999
2020,7,13,4,"v",48.92035,-125.80581,50,-999
2020,7,13,14,"v",48.90112,-125.84595,50,-999
2020,7,13,15,"v",48.90112,-125.84595,50,-999
2020,8,10,16,"v",48.62109,-124.95328,50,-999
2020,8,10,17,"v",48.62109,-124.95328,50,-999
2020,8,29,20,"v",46.26602,-123.4583,50,-999
2020,8,29,21,"v",46.26602,-123.4583,50,-999
2020,8,30,2,"v",46.26602,-123.4583,50,-999
2020,8,30,3,"v",46.26602,-123.4583,50,-999
2020,8,30,13,"v",46.20806,-123.76891,50,-999
2020,8,30,16,"v",46.20806,-123.76891,50,-999
2020,7,9,0,"v",48.95955,-125.76558,50,-999
2020,7,9,15,"v",48.94712,-125.68127,50,-999
2020,7,9,16,"v",48.94712,-125.68127,50,-999
2020,7,26,1,"v",48.58201,-124.91919,50,-999
2020,7,7,21,"v",48.89074,-125.78891,50,-999
2020,7,7,22,"v",48.89074,-125.78891,50,-999
2020,7,8,2,"v",48.94712,-125.68127,50,-999
2020,7,8,3,"v",48.94712,-125.68127,50,-999
2020,8,30,4,"v",48.56492,-124.98418,50,-999
2020,7,11,7,"v",48.58201,-124.91919,50,-999
2020,7,11,8,"v",48.58201,-124.91919,50,-999
2020,7,11,10,"v",48.55306,-124.935,50,-999
2020,7,13,2,"v",48.311372,-124.006763,50,-999
2020,7,13,2,"v",48.3115,-124.0069,50,-999
2020,7,17,19,"v",48.30078333,-123.3906167,50,-999
2020,7,28,2,"v",48.0732,-122.6659,50,-999
2020,7,28,2,"v",48.073,-122.6551,50,-999
2020,7,28,2,"v",48.0701,-122.6605,50,-999
2020,7,28,3,"v",48.0698,-122.6508,50,-999
2020,7,28,3,"v",48.0732,-122.6659,50,-999
2020,7,28,3,"v",48.0701,-122.6605,50,-999
2020,7,28,8,"v",48.0701,-122.6605,50,-999
2020,7,28,8,"v",48.0732,-122.6659,50,-999
2020,7,28,9,"v",48.0732,-122.6659,50,-999
2020,7,28,9,"v",48.0701,-122.6605,50,-999
2020,7,28,9,"v",48.0732,-122.6714,50,-999
2020,7,28,9,"v",48.0734,-122.677,50,-999
2020,7,28,9,"v",48.0733,-122.6814,50,-999
2020,7,28,14,"v",48.0734,-122.677,50,-999
2020,7,29,11,"v",48.0699,-122.6453,50,-999
2020,7,29,11,"v",48.0698,-122.6508,50,-999
2020,7,29,11,"v",48.073,-122.6551,50,-999
2020,7,29,15,"v",48.0734,-122.677,50,-999
2020,7,29,15,"v",48.0733,-122.6814,50,-999
2020,7,29,15,"v",48.0732,-122.6714,50,-999
2020,7,31,2,"v",48.0701,-122.6605,50,-999
2020,7,31,2,"v",48.0732,-122.6714,50,-999
2020,7,31,2,"v",48.0732,-122.6659,50,-999
2020,7,31,3,"v",48.0732,-122.6714,50,-999
2020,7,31,3,"v",48.0734,-122.677,50,-999
2020,7,31,3,"v",48.0701,-122.6605,50,-999
2020,7,31,3,"v",48.0732,-122.6659,50,-999
2020,7,31,4,"v",48.0732,-122.6714,50,-999
2020,7,31,4,"v",48.0732,-122.6659,50,-999
2020,7,31,4,"v",48.0701,-122.6605,50,-999
2020,7,31,4,"v",48.0734,-122.677,50,-999
2020,7,31,11,"v",48.0698,-122.6508,50,-999
2020,7,31,11,"v",48.0701,-122.6605,50,-999
