"year","month","day","hour","variable","lat","lon","depth","depthFrac","value"
2019,6,30,3,"oxygen",48.51978,-123.16158,25,-999,191.492945848514
2021,8,21,5,"zooplankton",46.74651,-124.18,25,-999,0.0176305352593708
2021,8,19,4,"zooplankton",47.7484,-122.4369,25,-999,0.085772311838904
2021,8,10,18,"v",49.19283,-123.34668,25,-999,-0.0720973717237526
2021,8,22,19,"v",46.26602,-123.4583,25,-999,0.140584921874152
2021,7,28,6,"u",48.61143,-124.8787,25,-999,-0.114320132578915
2021,6,19,10,"oxygen",48.97985,-125.70122,25,-999,191.853152695402
2021,8,20,18,"v",46.49144,-124.43003,25,-999,0.0302430858064554
2019,8,22,10,"oxygen",47.82996,-124.78552,25,-999,135.669112745126
2021,4,28,14,"oxygen",48.94005,-125.78613,25,-999,217.914702618431
2020,8,17,13,"v",46.20806,-123.76891,25,-999,-999
2020,11,30,14,"u",46.49188,-124.23483,25,-999,-0.0725482781686625
2019,11,7,4,"v",48.240975,-124.093772,25,-999,0.179204556493236
2020,8,18,13,"v",48.31676,-123.9999,25,-999,-0.117879588115753
2021,4,11,10,"oxygen",48.50325,-124.9426,25,-999,205.722839781587
2020,8,18,18,"w",48.31676,-123.9999,25,-999,-0.00240927717223709
2020,5,31,20,"u",48.278858,-124.046888,25,-999,-0.0601552995771876
2019,6,29,15,"u",48.327872,-123.986564,25,-999,-0.989393393421756
2020,5,20,21,"oxygen",48.262582,-124.066922,25,-999,179.737015886337
2020,10,26,21,"temp",48.56185,-124.399917,25,-999,-999
2020,8,30,1,"u",48.56492,-124.98418,25,-999,-0.450288613862587
2019,9,4,2,"zooplankton",46.49107,-124.08006,25,-999,0.243851408837993
2021,8,23,4,"w",46.4917,-124.33247,25,-999,-0.0004323391980484
2019,11,7,16,"w",48.241,-124.0938,25,-999,0.00094773770855554
2020,1,5,24,"zooplankton",48.35429,-124.98691,25,-999,0.0298795436177898
2021,6,21,15,"oxygen",48.94802,-125.76983,25,-999,137.918022247681
2020,8,28,9,"oxygen",48.30078333,-123.3906167,25,-999,150.928833894747
2019,11,3,6,"u",48.235522,-124.100512,25,-999,-0.0290555281338895
2019,8,12,18,"v",48.23552,-124.10051,25,-999,0.19578663781712
2021,9,21,17,"oxygen",49.201638,-122.59577,25,-999,-999
2021,8,3,14,"u",48.224693,-124.113946,25,-999,-999
2020,10,15,3,"oxygen",48.56185,-124.399917,25,-999,-999
2021,7,4,13,"zooplankton",48.56027,-124.908,25,-999,0.196017582452781
2019,12,18,8,"zooplankton",48.41676,-124.94175,25,-999,0.0585362550713545
2021,5,21,2,"phytoplankton",48.33851,-123.97296,25,-999,2.18675455013033
2020,2,18,7,"v",48.257217,-124.073665,25,-999,-0.33142235020679
2019,11,2,24,"u",48.241,-124.0938,25,-999,-0.114624126976731
2020,10,19,3,"v",48.2626,-124.0669,25,-999,-0.184594154212461
2021,8,8,20,"temp",48.57325,-124.90165,25,-999,10.6986902975565
2019,8,3,4,"oxygen",48.376393,-123.925873,25,-999,-999
2020,1,19,11,"w",48.300465,-124.020237,25,-999,0.00073528794438095
2020,10,18,19,"oxygen",48.240975,-124.093772,25,-999,181.702289592735
2020,9,19,3,"temp",48.560217,-124.412,25,-999,-999
2020,11,1,13,"phytoplankton",48.56185,-124.399917,25,-999,-999
2019,11,16,23,"oxygen",48.2572,-124.0737,25,-999,175.226379962587
2020,12,12,11,"oxygen",46.28937,-124.22938,25,-999,270.318521383791
2020,7,18,8,"phytoplankton",48.59303,-124.96535,25,-999,1.50498004171748
2020,8,9,9,"v",46.29343,-124.25467,25,-999,-0.0262175776452606
2021,7,11,20,"phytoplankton",48.34916,-123.958405,25,-999,1.76859243784858
2021,9,5,1,"u",46.27409,-124.13055,25,-999,-0.266344413934246
2019,8,10,6,"temp",48.33324,-123.979644,25,-999,10.0629931754404
2020,5,28,13,"v",48.2626,-124.0669,25,-999,0.201715273335436
2021,9,22,21,"temp",49.129068,-122.29967,25,-999,-999
2019,8,6,9,"temp",47.251383,-122.591787,25,-999,12.3970729190171
2019,9,8,16,"w",47.26487,-124.52501,25,-999,-0.00015462017300264
2020,5,7,6,"u",48.2518,-124.0802,25,-999,0.0112185396235077
2021,8,29,5,"oxygen",48.53287,-124.9249,25,-999,149.800035571771
2019,8,23,2,"v",48.0731,-122.622,25,-999,-0.146629684707529
2020,5,17,4,"w",48.284373,-124.040453,25,-999,-0.00048662017867858
2021,8,16,20,"w",47.7465,-122.4396,25,-999,0.00290624225134648
2021,6,19,8,"v",48.97985,-125.70122,25,-999,-0.126205303610883
2019,8,13,6,"w",47.7465,-122.4532,25,-999,-0.0005064140447291
2019,7,6,22,"temp",48.371049,-123.932968,25,-999,8.95475788396143
2021,3,1,7,"u",46.49184,-124.27391,25,-999,0.0937180522092336
2020,7,29,8,"u",49.20359,-122.59015,25,-999,-999
2020,7,27,11,"temp",47.7465,-122.4485,25,-999,11.8501578672155
2019,10,30,19,"zooplankton",48.240975,-124.093772,25,-999,0.0547167565931816
2019,9,3,14,"temp",47.82895,-124.84625,25,-999,10.2451591387444
2020,7,14,24,"w",48.95955,-125.76558,25,-999,-0.00010599615185985
2020,8,27,18,"zooplankton",48.51535,-124.93567,25,-999,0.124985211811317
2020,5,17,4,"w",48.278858,-124.046888,25,-999,0.00015998734351208
2020,5,21,5,"w",48.316762,-123.9999,25,-999,-0.00178362792064815
2021,5,12,24,"phytoplankton",48.901,-125.86778,25,-999,0.351511576777218
2019,9,2,9,"phytoplankton",47.549,-124.65609,25,-999,0.44225482232789
2021,6,13,16,"oxygen",48.316935,-124.000354,25,-999,194.076321250171
2020,8,31,16,"u",48.300465,-124.020237,25,-999,-1.07827115351848
2019,7,22,12,"oxygen",48.327872,-123.986564,25,-999,173.234079906068
2020,7,31,4,"phytoplankton",48.0701,-122.6605,25,-999,2.21768487986427
2019,8,3,15,"oxygen",48.22465,-124.11407,25,-999,-999
2019,7,26,24,"w",48.354788,-123.953065,25,-999,-0.00037146224291926
2019,9,11,12,"temp",46.308359,-124.09866,25,-999,10.8097343200927
2020,8,27,1,"u",48.23017,-124.10724,25,-999,-0.0533668861525613
2019,8,25,17,"zooplankton",46.19876,-123.85586,25,-999,0.363539123294302
2021,6,25,15,"u",48.94802,-125.76983,25,-999,-0.492471638951122
2020,8,13,20,"u",48.90112,-125.84595,25,-999,0.186233702373827
2021,9,24,10,"w",50.14663,-125.09803,25,-999,-999
2020,8,28,10,"v",46.2731,-124.12823,25,-999,-0.0346230592458493
2020,3,15,22,"phytoplankton",48.257217,-124.073665,25,-999,1.03416170847954
2019,8,7,2,"v",48.53653,-124.9873,25,-999,0.302057936325919
2019,7,27,24,"oxygen",48.47296,-122.95673,25,-999,207.854469248864
2020,11,22,1,"temp",48.2844,-124.0405,25,-999,8.24534663814437
2021,6,19,9,"phytoplankton",48.97985,-125.70122,25,-999,1.53597922068389
2020,7,29,18,"temp",49.20155,-122.59584,25,-999,-999
2020,7,28,4,"zooplankton",48.0732,-122.6659,25,-999,0.25227393009576
2020,8,29,13,"temp",49.12326,-122.30035,25,-999,-999
2020,9,8,13,"oxygen",48.316762,-123.9999,25,-999,161.299293266783
2019,11,3,6,"temp",48.2302,-124.1072,25,-999,8.32627684385219
2021,6,18,19,"phytoplankton",48.93222,-125.80227,25,-999,0.73928428675103
2020,7,26,2,"phytoplankton",48.365277,-123.939722,25,-999,1.97888544825261
2020,7,26,24,"temp",48.2302,-124.1072,25,-999,7.79229223947019
2020,11,1,9,"zooplankton",48.56185,-124.399917,25,-999,-999
2020,9,11,9,"w",48.62108667,-124.95328,25,-999,0.00155795889080143
2021,10,12,7,"u",49.186318,-122.68715,25,-999,-999
2020,11,3,1,"u",48.56185,-124.399917,25,-999,-999
2019,10,25,1,"u",48.240975,-124.093772,25,-999,-0.202283810726689
2020,1,15,3,"temp",48.2626,-124.0669,25,-999,7.73231464050026
2021,7,21,5,"oxygen",48.365687,-123.939745,25,-999,181.018559486826
2019,9,3,24,"phytoplankton",46.20276,-123.94066,25,-999,-999
2019,8,22,1,"phytoplankton",48.07046,-124.91369,25,-999,0.299712873631404
2021,7,4,4,"temp",48.39695,-124.13235,25,-999,9.94882446735677
2021,4,14,13,"oxygen",48.94005,-125.78613,25,-999,302.954062209866
2019,9,11,12,"u",46.31115,-124.0922,25,-999,-0.0044095059800941
2020,9,13,4,"w",48.560217,-124.412,25,-999,-999
2020,3,5,11,"w",48.2952,-124.0269,25,-999,-0.00082741224448258
2019,9,3,13,"w",47.70545,-124.74979,25,-999,2.51172434708815e-05
2020,8,16,20,"v",48.90112,-125.84595,25,-999,0.172096668818156
2019,8,5,6,"phytoplankton",48.43953,-124.98343,25,-999,1.7603681989097
2021,8,15,19,"v",46.58427,-124.27845,25,-999,-0.0283888549689841
2021,8,16,14,"u",46.28131,-124.17873,25,-999,-0.0675475727784385
2019,8,7,8,"oxygen",48.07,-122.6394,25,-999,187.859879756504
2019,8,5,4,"temp",48.365687,-123.939745,25,-999,9.92878673127165
2020,5,23,9,"w",48.3006,-124.0202,25,-999,0.000182854709747
2020,8,20,12,"zooplankton",46.26602,-123.4583,25,-999,1.80683663796825e-11
2019,8,4,8,"u",48.376393,-123.925873,25,-999,-999
2020,11,23,13,"phytoplankton",46.30959,-124.35589,25,-999,1.43123834368505
2020,7,9,6,"u",48.240975,-124.093772,25,-999,0.0307901522283121
2020,7,21,2,"w",47.251383,-122.591787,25,-999,-0.00079262491153473
2020,7,11,2,"u",48.55187,-125.00738,25,-999,0.246266712930015
2021,6,22,24,"zooplankton",48.97985,-125.70122,25,-999,0.108317573620869
2020,9,28,9,"oxygen",48.56185,-124.399917,25,-999,-999
2019,8,18,22,"temp",48.07,-122.6394,25,-999,12.4131357736905
2019,12,2,21,"u",48.2572,-124.0737,25,-999,-0.383534279387213
2019,8,6,9,"w",47.7464,-122.4439,25,-999,-0.00306333378605757
2019,11,20,22,"oxygen",48.241,-124.0938,25,-999,165.35645125989
2020,8,14,1,"phytoplankton",48.2735,-124.0536,25,-999,1.64589923017999
2020,11,30,14,"temp",46.49188,-124.23483,25,-999,10.2599095125267
2021,5,19,3,"w",48.97985,-125.70122,25,-999,-0.00095273318215141
2020,8,20,2,"zooplankton",48.2572,-124.0737,25,-999,0.118767493905829
2019,8,18,13,"u",48.43953,-124.98343,25,-999,0.138783586200219
2020,8,11,16,"w",48.224645,-124.114072,25,-999,-999
2019,6,25,1,"phytoplankton",48.54953333,-124.5467333,25,-999,-999
2021,8,21,22,"zooplankton",48.073,-122.6551,25,-999,0.230209540925853
2019,7,10,3,"w",48.53653,-124.9873,25,-999,0.00012128375756276
2019,7,22,11,"oxygen",48.360216,-123.946427,25,-999,183.718445366375
2021,2,24,19,"phytoplankton",48.73383,-123.1455,25,-999,0.892875147129769
2020,5,4,22,"temp",48.2572,-124.0737,25,-999,8.5119638170202
2021,9,2,12,"phytoplankton",46.23049,-124.0782,25,-999,0.183921986090543
2019,11,16,22,"phytoplankton",48.2572,-124.0737,25,-999,0.932256972308118
2019,9,3,23,"phytoplankton",48.58989,-123.22235,25,-999,1.1687444927085
2020,7,12,2,"v",48.56492,-124.98418,25,-999,0.150576493168456
2019,8,4,12,"temp",48.28437,-124.04045,25,-999,9.59651509505067
2020,9,7,12,"v",49.20359,-122.59015,25,-999,-999
2019,8,28,20,"w",47.62794,-124.71957,25,-999,-0.00046885902685718
2021,4,18,6,"u",49.199857,-122.67846,25,-999,-999
2021,8,11,5,"oxygen",48.4909,-124.94975,25,-999,175.011643377629
2020,9,7,21,"oxygen",49.20359,-122.59015,25,-999,-999
2021,6,25,12,"w",48.94802,-125.76983,25,-999,0.00049439574134885
2019,11,15,6,"temp",48.246313,-124.087122,25,-999,8.47372856736338
2020,9,5,13,"w",48.27886,-124.04689,25,-999,-0.00871413971680532
2019,9,6,21,"u",46.22556,-123.97609,25,-999,0.127938248497011
2019,8,2,18,"temp",48.349279,-123.959648,25,-999,9.4387625273591
2021,4,24,14,"u",48.93222,-125.80227,25,-999,-0.0566691477575985
2019,7,30,2,"oxygen",48.54953333,-124.5467333,25,-999,-999
2021,8,10,6,"v",48.0734,-122.677,25,-999,-999
2019,11,11,15,"w",48.273503,-124.053648,25,-999,-0.00083966047558571
2019,8,17,19,"u",48.24631,-124.08712,25,-999,-0.516010274648638
2020,1,19,7,"v",48.273503,-124.053648,25,-999,-0.489049620545744
2019,7,22,23,"v",48.1539,-124.98145,25,-999,-0.0631686278446146
2019,11,2,14,"u",48.241,-124.0938,25,-999,0.600699790710025
2019,6,29,9,"phytoplankton",47.18925,-124.28885,25,-999,0.959980637243431
2020,8,13,15,"temp",48.90112,-125.84595,25,-999,8.7015678754477
2019,8,30,5,"w",47.66902,-124.66116,25,-999,0.00045123342946199
2021,8,17,14,"oxygen",47.7465,-122.4304,25,-999,170.115956394131
2019,7,31,3,"zooplankton",48.371049,-123.932968,25,-999,0.190708756647981
2021,4,18,19,"u",49.199857,-122.67846,25,-999,-999
2021,6,2,11,"oxygen",48.365687,-123.939745,25,-999,195.644963696828
2020,2,19,7,"oxygen",48.33324,-123.979644,25,-999,275.9596930941
2019,11,1,2,"u",48.2572,-124.0737,25,-999,0.375111209699301
2020,8,14,9,"phytoplankton",48.2844,-124.0405,25,-999,1.70753552401547
2019,9,2,13,"zooplankton",46.26443,-124.04508,25,-999,0.246620594809646
2020,7,6,3,"zooplankton",48.262582,-124.066922,25,-999,0.135391860048383
2019,8,29,21,"oxygen",49.20155,-122.59584,25,-999,-999
2021,4,26,18,"phytoplankton",48.56027,-124.908,25,-999,0.461758137212052
2021,3,2,13,"v",46.49184,-124.27391,25,-999,-0.271889682569415
2019,9,7,12,"v",46.26602,-123.4583,25,-999,0.119824022019815
2020,7,12,15,"zooplankton",48.2735,-124.0536,25,-999,0.10200157588317
2021,8,18,1,"oxygen",49.794418,-124.567775,25,-999,192.929311550413
2020,7,9,4,"v",48.240975,-124.093772,25,-999,-0.367101458142754
2019,11,5,12,"v",48.23017,-124.107242,25,-999,0.206846340830568
2019,7,6,11,"zooplankton",48.273503,-124.053648,25,-999,0.215312249320471
2019,9,19,14,"oxygen",48.300465,-124.020237,25,-999,150.296952368363
2020,10,3,20,"phytoplankton",48.241,-124.0938,25,-999,1.56044194528837
2020,5,29,21,"temp",48.262582,-124.066922,25,-999,9.48107727655054
2019,11,6,9,"temp",48.235522,-124.100512,25,-999,8.24584098252136
2020,10,19,4,"u",48.257217,-124.073665,25,-999,-0.407553441868427
2021,7,28,4,"oxygen",48.64935,-124.85673,25,-999,149.379700263371
2020,7,28,10,"temp",48.0732,-122.6714,25,-999,10.8727632968877
2019,9,13,7,"v",46.26602,-123.4583,25,-999,-0.00557377342184724
2020,12,12,21,"phytoplankton",46.29545,-124.26732,25,-999,0.804355458160173
2021,6,13,17,"w",48.316935,-124.000354,25,-999,-0.00137183376905522
2021,5,20,5,"w",48.97985,-125.70122,25,-999,-0.0013598988448008
2020,11,10,4,"w",48.2355,-124.1005,25,-999,0.00152634653720413
2021,10,18,21,"w",49.201638,-122.59577,25,-999,-999
2019,8,18,5,"zooplankton",48.0731,-122.622,25,-999,0.248417106170994
2020,10,3,13,"temp",48.311372,-124.006763,25,-999,9.50486773687362
2019,11,16,23,"w",48.2626,-124.0669,25,-999,-0.00203420310951883
2019,11,17,19,"zooplankton",48.240975,-124.093772,25,-999,0.0605001399313195
2021,8,9,6,"w",47.7466,-122.3944,25,-999,-0.00209494600019689
2020,10,29,20,"v",48.56185,-124.399917,25,-999,-999
2021,4,6,14,"v",49.203627,-122.59012,25,-999,-999
2019,11,13,8,"v",48.2572,-124.0737,25,-999,0.187414964300889
2020,9,21,14,"u",48.56185,-124.399917,25,-999,-999
2019,7,27,18,"zooplankton",47.4286,-124.47464,25,-999,0.0389472536461452
2020,3,22,18,"v",48.316762,-123.9999,25,-999,0.32101773215851
2021,7,26,4,"v",48.94802,-125.76983,25,-999,-0.18622564384267
2019,11,7,2,"oxygen",48.241,-124.0938,25,-999,185.602709808092
2021,8,20,16,"v",46.49144,-124.43003,25,-999,-0.0232635798818007
2021,3,1,18,"u",46.49161,-124.4042,25,-999,-0.0190291853161346
2019,8,6,3,"w",47.2508,-122.581,25,-999,-0.0022668124676445
2019,8,10,14,"u",48.24098,-124.09377,25,-999,-0.483131368167696
2019,7,25,18,"u",47.74177,-124.57952,25,-999,0.0257428681304416
2019,8,3,1,"oxygen",50.873417,-119.575083,25,-999,-999
2021,8,15,19,"oxygen",49.123327,-122.30035,25,-999,-999
2019,8,27,1,"u",47.82996,-124.78552,25,-999,0.155993397966874
2020,10,2,22,"zooplankton",48.98103,-123.40505,25,-999,0.110840447434124
2019,8,12,14,"temp",48.25722,-124.07367,25,-999,9.71624906380102
2020,10,26,9,"phytoplankton",48.56185,-124.399917,25,-999,-999
2019,7,12,24,"w",48.53653,-124.9873,25,-999,-0.0012001621777516
2020,6,3,19,"oxygen",48.2302,-124.1072,25,-999,185.848871174766
2021,3,24,14,"phytoplankton",49.201638,-122.59577,25,-999,-999
2019,8,28,20,"v",46.19876,-123.85586,25,-999,0.200279931109116
2020,12,10,8,"v",48.360383,-123.94583,25,-999,-0.0888416705529262
2019,9,3,15,"temp",47.66902,-124.66116,25,-999,10.6547897593998
2021,8,14,17,"u",46.26602,-123.4583,25,-999,NA
2021,5,22,13,"u",48.97985,-125.70122,25,-999,-0.0389631466640931
2020,8,9,11,"temp",48.23017,-124.107242,25,-999,8.93967320996984
2021,6,29,17,"temp",48.94005,-125.78613,25,-999,9.70970335730989
2021,8,5,3,"u",49.20845,-122.70679,25,-999,-999
2019,8,12,14,"oxygen",48.2735,-124.05365,25,-999,161.304797872
2020,9,2,12,"u",48.53985,-124.550833,25,-999,0.397818837223412
2021,7,29,2,"u",48.23015,-124.107365,25,-999,0.644735701857916
2021,7,1,3,"zooplankton",48.376393,-123.925873,25,-999,-999
2019,8,10,20,"oxygen",47.7466,-122.3904,25,-999,173.656189363511
2020,9,2,22,"oxygen",48.24098,-124.09377,25,-999,120.580380963957
2021,4,18,6,"v",49.199857,-122.67846,25,-999,-999
2020,3,5,11,"u",48.2952,-124.0269,25,-999,0.398613052122315
2020,9,3,3,"oxygen",48.5521,-124.562067,25,-999,-999
2019,8,12,12,"temp",48.2844,-124.0405,25,-999,9.65333401501536
2021,7,14,4,"oxygen",48.61143,-124.8787,25,-999,166.102834191298
2021,8,21,13,"oxygen",49.709637,-124.79635,25,-999,217.827943868092
2021,7,2,8,"temp",48.57325,-124.90165,25,-999,9.5262315726282
2020,10,18,19,"v",48.51535,-124.93567,25,-999,0.415730215168191
2019,9,19,1,"u",48.241,-124.0938,25,-999,0.616435425401362
2020,9,16,16,"zooplankton",48.27886,-124.04689,25,-999,0.122723686027179
2019,11,20,15,"temp",48.2302,-124.1072,25,-999,8.40191566485491
2021,9,5,3,"v",46.24419,-124.10859,25,-999,0.0915596699121203
2019,8,24,15,"w",46.49093,-124.09909,25,-999,0.00020512191488236
2021,7,12,18,"w",47.7466,-122.41267,25,-999,-0.00120457283719974
2021,9,24,10,"phytoplankton",50.14663,-125.09803,25,-999,-999
2019,11,14,11,"zooplankton",48.262582,-124.066922,25,-999,0.0477064365959598
2021,6,30,21,"oxygen",48.92423,-125.81945,25,-999,198.081460913244
2020,8,14,6,"phytoplankton",48.311372,-124.006763,25,-999,2.16614625238529
2020,3,15,11,"oxygen",48.2572,-124.0737,25,-999,229.920839560395
2019,7,29,17,"zooplankton",48.558283335,-124.59654165,25,-999,-999
2021,8,17,13,"oxygen",47.7465,-122.4396,25,-999,165.060554735578
2020,10,25,17,"phytoplankton",48.56185,-124.399917,25,-999,-999
2019,8,30,8,"zooplankton",47.62881,-124.66063,25,-999,0.0365447745028678
2021,1,14,20,"temp",46.58465,-124.32835,25,-999,9.87261681147955
2021,9,15,1,"v",46.30739,-124.11216,25,-999,-0.0273194846338945
2020,10,19,3,"v",48.262582,-124.066922,25,-999,-0.184611258263017
2020,2,23,12,"oxygen",48.39032,-124.98041,25,-999,289.62671995096
2021,8,26,13,"zooplankton",48.51635,-124.93437,25,-999,0.0322003682025858
2021,7,26,12,"zooplankton",48.241262,-124.093877,25,-999,0.07873349081803
2020,8,30,3,"phytoplankton",46.26602,-123.4583,25,-999,2.29679129802204e-13
2019,8,10,12,"zooplankton",48.53653,-124.9873,25,-999,0.031165068653272
2019,9,2,7,"oxygen",47.549,-124.65609,25,-999,167.552939445608
2020,8,2,9,"v",48.0731,-122.622,25,-999,-0.365767098614838
2021,4,28,13,"phytoplankton",48.93222,-125.80227,25,-999,0.657959722807751
2020,11,2,10,"temp",48.56185,-124.399917,25,-999,-999
2019,9,12,2,"phytoplankton",48.301033,-123.3910166,25,-999,1.27562304487125
2019,8,4,12,"u",48.28437,-124.04045,25,-999,0.270146913583733
2019,8,6,9,"phytoplankton",47.7466,-122.4573,25,-999,1.15679520053544
2020,8,11,23,"v",48.2302,-124.1072,25,-999,0.0236288119907824
2019,9,24,22,"oxygen",48.24638,-124.086857,25,-999,149.377935574725
2021,8,13,5,"phytoplankton",48.0734,-122.677,25,-999,-999
2021,8,13,15,"zooplankton",46.30703,-124.33634,25,-999,0.0217400341489132
2021,4,15,15,"phytoplankton",49.201638,-122.59577,25,-999,-999
2020,11,23,11,"w",46.3116,-124.36855,25,-999,-0.00424515284544624
2021,6,27,3,"u",48.241262,-124.093877,25,-999,0.659360110785066
2021,8,5,18,"phytoplankton",47.7465,-122.4304,25,-999,0.840800025438185
2019,9,9,19,"zooplankton",48.28437,-124.04045,25,-999,0.139616989303841
2021,7,27,19,"oxygen",48.57325,-124.90165,25,-999,160.779787178919
2019,9,26,11,"oxygen",46.26602,-123.4583,25,-999,333.468812689962
2019,7,10,1,"w",48.54953333,-124.5467333,25,-999,-999
2020,10,19,12,"zooplankton",48.241,-124.0938,25,-999,0.0605543889524137
2021,7,24,20,"temp",48.224693,-124.113946,25,-999,-999
2020,8,7,18,"zooplankton",48.0701,-122.6605,25,-999,0.228386557738691
2020,8,11,7,"temp",48.268098,-124.060348,25,-999,9.125225239323
2019,7,27,23,"phytoplankton",48.31706,-124.78316,25,-999,0.360165748504611
2019,8,5,14,"oxygen",48.2735,-124.0536,25,-999,138.176073968302
2021,4,30,17,"oxygen",48.50325,-124.9426,25,-999,238.577227366449
2021,9,6,15,"w",48.94005,-125.78613,25,-999,0.00032217988951255
2021,1,15,13,"zooplankton",46.58473,-124.27615,25,-999,0.0549659106646874
2019,10,7,9,"u",47.26487,-124.52501,25,-999,0.00679651402200906
2021,8,8,11,"oxygen",48.0699,-122.6453,25,-999,193.703000721833
2019,9,10,11,"temp",48.28437,-124.04045,25,-999,9.58393927516133
2020,3,20,9,"zooplankton",48.316762,-123.9999,25,-999,0.127940866974065
2020,5,7,8,"oxygen",48.240975,-124.093772,25,-999,246.170441202279
2021,7,16,16,"zooplankton",48.91558,-125.83825,25,-999,0.0480501247614826
2021,8,20,9,"w",47.2344,-122.5683,25,-999,-0.00021471850238768
2019,11,17,4,"phytoplankton",48.284373,-124.040453,25,-999,0.579955599092594
2021,8,19,22,"v",47.7465,-122.4485,25,-999,-0.10096523837391
2019,8,5,19,"phytoplankton",49.12326,-122.30035,25,-999,-999
2020,3,8,20,"zooplankton",48.2355,-124.1005,25,-999,0.153209123663997
2021,8,19,22,"phytoplankton",47.7464,-122.4439,25,-999,1.32900228245352
2019,9,4,15,"temp",46.31587,-124.09649,25,-999,11.6389971115462
2020,11,15,21,"temp",46.49179,-124.313,25,-999,10.1144720347079
2021,8,23,4,"phytoplankton",46.26602,-123.4583,25,-999,2.38844958382477e-10
2019,11,1,13,"w",48.2518,-124.0802,25,-999,0.00301163766822731
2020,8,31,14,"temp",48.295103,-124.027068,25,-999,9.38904819159892
2019,6,29,8,"zooplankton",48.0701,-122.6605,25,-999,0.236836905763136
2020,9,7,5,"oxygen",48.566433,-124.632733,25,-999,-999
2020,9,21,16,"w",48.2302,-124.1072,25,-999,-0.00111590493344359
2021,7,1,21,"w",48.92423,-125.81945,25,-999,-5.64708357709657e-05
2020,8,31,19,"zooplankton",48.3548,-123.9529,25,-999,0.20523630925522
2019,8,2,1,"v",48.24638,-124.086857,25,-999,-0.38823433461201
2020,7,29,3,"zooplankton",46.27922,-124.16616,25,-999,0.0101284402532626
2020,5,16,3,"zooplankton",48.241,-124.0938,25,-999,0.344126216063442
2020,9,9,11,"u",46.26602,-123.4583,25,-999,NA
2021,7,7,9,"u",48.333234,-123.979788,25,-999,-0.125560772508649
2020,8,21,2,"w",48.240975,-124.093772,25,-999,-0.00746477074991038
2021,8,30,11,"v",46.28806,-124.11794,25,-999,-0.0752023310828016
2021,9,16,20,"u",46.25344,-124.11137,25,-999,0.242688764745376
2020,9,4,20,"oxygen",48.34916,-123.9584,25,-999,144.468582428715
2020,8,29,4,"v",48.562133,-124.614983,25,-999,0.0185189987871296
2021,7,26,9,"v",49.724441,-124.675644,25,-999,0.0496992388531751
2020,7,12,14,"zooplankton",48.278858,-124.046888,25,-999,0.16244295525633
2020,9,10,24,"v",48.560217,-124.412,25,-999,-999
2019,11,8,6,"u",48.241,-124.0938,25,-999,-0.0583946427951583
2020,8,11,16,"phytoplankton",48.2844,-124.0405,25,-999,1.72328299500945
2020,12,12,16,"phytoplankton",46.28937,-124.22938,25,-999,0.699749804546161
2019,8,4,14,"temp",48.31676,-123.9999,25,-999,9.70236102725777
2021,7,1,7,"temp",48.376393,-123.925873,25,-999,-999
2019,9,6,16,"oxygen",46.20276,-123.94066,25,-999,-999
2019,11,1,3,"temp",48.257217,-124.073665,25,-999,8.53922315357707
2021,7,4,16,"oxygen",48.50325,-124.9426,25,-999,167.074183904933
2019,8,6,7,"temp",48.51978,-123.16158,25,-999,10.4659218557537
2020,8,1,9,"phytoplankton",48.241,-124.0938,25,-999,1.06214389967555
2019,8,10,11,"v",48.2626,-124.0669,25,-999,-0.00464321639473897
2019,9,30,2,"oxygen",49.20155,-122.59584,25,-999,-999
2020,9,13,13,"v",48.50506,-124.51636,25,-999,0.268811977253955
2021,10,12,23,"phytoplankton",49.123327,-122.30035,25,-999,-999
2020,7,12,15,"oxygen",48.2844,-124.0405,25,-999,153.339677141544
2021,4,17,14,"zooplankton",48.93222,-125.80227,25,-999,0.21892674068403
2020,9,5,12,"w",48.28437,-124.04045,25,-999,-0.00016631369702642
2021,8,16,18,"temp",47.74648,-122.46927,25,-999,-999
2021,8,27,24,"u",46.26602,-123.4583,25,-999,NA
2021,6,24,18,"zooplankton",48.251911,-124.080352,25,-999,0.214175173506111
2020,7,9,4,"u",48.2355,-124.1005,25,-999,0.682126233416795
2020,8,19,2,"zooplankton",48.566433,-124.632733,25,-999,-999
2019,7,12,9,"oxygen",48.0701,-122.6605,25,-999,208.74410587632
2020,9,9,20,"temp",48.560217,-124.412,25,-999,-999
2020,6,11,16,"oxygen",48.241,-124.0938,25,-999,182.758930410585
2020,9,3,24,"w",48.3548,-123.9529,25,-999,-0.0012033608115981
2020,8,24,24,"u",48.562133,-124.614983,25,-999,-0.0508312332787791
2020,9,28,13,"oxygen",48.56185,-124.399917,25,-999,-999
2020,5,23,13,"temp",48.300465,-124.020237,25,-999,9.21313617413335
2019,9,26,14,"temp",47.30358,-124.39241,25,-999,12.9884803662568
2019,8,15,14,"temp",48.3168,-124.0002,25,-999,10.0626489830514
2020,7,28,17,"w",49.20359,-122.59015,25,-999,-999
2019,8,9,5,"phytoplankton",48.23552,-124.10051,25,-999,1.52805350073983
2019,9,25,1,"v",48.26258,-124.06692,25,-999,-0.148061263829352
2019,8,6,10,"zooplankton",47.2415,-122.5825,25,-999,-999
2019,12,16,2,"phytoplankton",48.43555,-124.86687,25,-999,0.659671960677264
